gitgdate,time,client_ip,port,query_domain,record_type,flag,nameserver_ip
1591920000000,27768567,146.228.101.20,48849,ns2.etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768597,2a03:2880:30ff:104::1,56152,in-relay-s.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27768615,162.158.233.20,51247,xn--80abap1arsf-post.lk,NS,-E(0)D,203.94.66.129
1591920000000,27768619,74.125.80.70,50910,nic.lk,NS,-E(0),203.94.66.129
1591920000000,27768620,185.84.181.103,60894,www.zz--icann-monitoring.lk,A,-E(0)D,203.94.66.129
1591920000000,27768622,220.188.114.23,60681,wyb.ac.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27768626,151.252.29.29,35156,giiuax.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27768627,46.21.103.12,39578,hdfirearmsllc.com.lk,NS,+,203.94.66.129
1591920000000,27768637,34.217.141.9,37673,ns3.dedicatedservers.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768638,145.222.62.158,44406,linklanka.lk,DS,-E(0)D,203.94.66.129
1591920000000,27768638,2401:c900:1301:78::5,60004,pickme.lk,DS,-E(0)DC,2402:d000:100c::129
1591920000000,27768648,192.121.123.119,35552,giiubeiwxt.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27768651,159.69.157.209,45195,silversbayseafood.lk,NS,+,203.94.66.129
1591920000000,27768654,95.216.159.208,51678,hdsgxx.com.lk,NS,+,203.94.66.129
1591920000000,27768672,18.140.177.13,29951,anat.cmb.ac.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27768679,2001:1890:1ff:9c6:12:121:117:142,39027,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27768679,2001:1890:1ff:9c6:12:121:117:142,64771,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27768695,2a03:2880:2080:3fd1:face:b00c:0:63b5,34887,samanaladanuma.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27768697,2001:1890:1ff:8c8:151:164:110:59,60945,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27768700,2620:0:cc4::76,27786,provider.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27768703,148.105.0.49,55917,esn.ac.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27768704,159.253.216.218,33458,innovationchampion.lk,NS,+E(0),203.94.66.129
1591920000000,27768706,94.128.0.1,39504,s1.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768709,95.216.159.208,51846,sim-optim.lk,NS,+,203.94.66.129
1591920000000,27768711,94.128.0.1,31481,p1.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768730,109.226.39.126,63685,c.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768769,2a03:2880:2080:3fd1:face:b00c:0:63b5,23885,samanaladanuma.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27768777,46.21.103.12,40996,silviabogdan.lk,NS,+,203.94.66.129
1591920000000,27768796,2001:b000:1c0:8002:0:2:5:92,4087,fza.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27768817,80.10.203.74,1678,y2ur.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768818,80.10.203.75,54685,y2ur.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27768830,192.81.220.96,37412,nakazaki.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27768850,151.252.26.240,35419,giiuco.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27768851,159.69.157.209,45195,silverscanningsolutions.lk,NS,+,203.94.66.129
1591920000000,27768851,46.21.103.12,39578,hdfitness-online.com.lk,NS,+,203.94.66.129
1591920000000,27768856,138.68.93.203,63117,ortodoncialeganes.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27768857,192.121.147.73,33830,giiuco.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27768865,2404:6800:4005:c02::103,52203,masfoods.lk,MX,-E(0)DC,2402:d000:100c::129
1591920000000,27768869,137.226.113.35,59267,_sips._tcp.speedtest1.sltnet.lk,SRV,-E(0)D,203.94.66.129
1591920000000,27768869,137.226.113.35,50122,_sip._udp.speedtest1.sltnet.lk,SRV,-E(0)D,203.94.66.129
1591920000000,27768869,137.226.113.35,40692,_sip._tcp.speedtest1.sltnet.lk,SRV,-E(0)D,203.94.66.129
1591920000000,27768879,95.216.159.208,51678,hdshangwu.com.lk,NS,+,203.94.66.129
1591920000000,27768905,209.222.18.218,15076,zfjk.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27768905,119.81.138.2,29835,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768905,119.81.138.2,26430,slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768913,109.226.39.126,61008,ac.lk,DNSKEY,-E(0)DC,203.94.66.129
1591920000000,27768913,192.121.147.73,34901,innovation-change.lk,NS,+E(0),203.94.66.129
1591920000000,27768914,80.58.184.132,1746,o16m0.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27768930,207.154.216.38,52302,oxfloor.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27768933,95.216.159.208,51846,sim-plage.lk,NS,+,203.94.66.129
1591920000000,27768934,193.138.125.2,11753,ns2.agency.lk,A,-E(0)D,203.94.66.129
1591920000000,27768943,209.91.64.153,38858,peoplesbank.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768970,2a00:1450:4010:c08::105,35244,mrt.ac.lk,DS,-E(0)DC,2402:d000:100c::129
1591920000000,27768976,209.222.18.218,24526,zfjk.lk,A,-E(0)DC,203.94.66.129
1591920000000,27768980,188.166.83.153,23809,examgenius.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27769000,193.138.125.2,14848,ns2.agency.lk,A,-E(0)D,203.94.66.129
1591920000000,27769002,46.21.103.12,40996,silviaboterorealestate.lk,NS,+,203.94.66.129
1591920000000,27769004,2001:1890:1ff:8c7:151:164:109:218,21205,ns1.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769004,2001:1890:1ff:8c7:151:164:109:218,47139,ns2.etisalat.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769018,187.1.140.202,63788,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769033,194.103.9.142,33257,giiuewo.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27769043,2400:cb00:11:1024::a29e:3ca7,52779,dailynews.lk,DS,-E(0)D,2402:d000:100c::129
1591920000000,27769047,159.69.157.209,45195,silverscarf.lk,NS,+,203.94.66.129
1591920000000,27769064,185.123.33.152,32826,giiuezu.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27769076,46.21.103.12,39578,hdfjju.com.lk,NS,+,203.94.66.129
1591920000000,27769077,142.166.151.41,34642,m.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769077,142.166.151.41,34648,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769080,80.10.203.73,5527,y2ur.lk,AAAA,-E(0)TDC,203.94.66.129
1591920000000,27769085,80.10.203.70,50750,y2ur.lk,A,-E(0)TDC,203.94.66.129
1591920000000,27769096,2a00:f80:56::f80,32433,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769101,178.236.79.75,36584,innovation-charente.lk,NS,+E(0),203.94.66.129
1591920000000,27769102,2a03:2880:2120:8fcb:face:b00c:0:28d,50230,mail.kln.ac.lk,SPF,-E(0)DC,2402:d000:100c::129
1591920000000,27769105,95.216.159.208,51678,hdshauling.com.lk,NS,+,203.94.66.129
1591920000000,27769106,109.226.39.126,44148,c.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769113,3.18.132.100,5954,content.ft.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769122,2001:1890:1ff:8c6:151:164:109:180,55150,s2.ns.slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769122,2001:1890:1ff:8c6:151:164:109:180,46201,s2.ns.slt.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769123,2001:1890:1ff:8c6:151:164:109:180,57794,s1.ns.slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769123,2001:1890:1ff:8c6:151:164:109:180,11107,s1.ns.slt.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769130,13.250.186.17,17247,hera.webserver.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769136,138.68.93.203,54122,outreachnetwork.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769145,240e:14:6000:e000:5ef3:fcff:fe0c:2260,36050,shoppe.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27769159,2408:8001:3012:4::1,57669,m.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769159,2408:8001:3012:4::1,49418,l.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769159,95.216.159.208,51846,sim-plicity.lk,NS,+,203.94.66.129
1591920000000,27769189,138.68.93.203,10879,o-ton-charts.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769198,61.156.60.18,33303,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769201,137.226.113.35,9594,_sips._tcp.www.newsfirst.lk,SRV,-E(0)D,203.94.66.129
1591920000000,27769205,54.87.38.119,55764,_dmarc.efarms.lk,TXT,-E(0)DC,203.94.66.129
1591920000000,27769212,192.71.50.224,35939,giiufqsl.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27769222,2400:cb00:11:1024::6ca2:da87,32422,wow.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27769227,46.21.103.12,40996,silviabrito.lk,NS,+,203.94.66.129
1591920000000,27769229,2400:cb00:78:1024::a29e:e914,58438,signaturehardwarefm.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27769231,123.57.1.38,16029,slitnet.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27769235,139.155.19.142,2516,www.sliit.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769244,2405:6e00:f821:ffff:31:6043:252:d,45007,y2urh.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769244,172.253.237.2,46993,com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769245,159.69.157.209,45195,silverschamber.lk,NS,+,203.94.66.129
1591920000000,27769246,240e:4e:0:416::3,44461,d.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769248,2001:240:bb4c:8021::1:205,42472,slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769253,2001:b000:1e0:8002:0:2:0:26,48942,92w20.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27769259,2001:240:bb4c:8021::1:205,25415,slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769267,151.252.28.151,34069,giiugx.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27769273,192.71.153.29,35663,innovationcheck.lk,NS,+E(0),203.94.66.129
1591920000000,27769287,24.25.2.107,51851,wheelworks.lk,TXT,-E(0)DC,203.94.66.129
1591920000000,27769301,46.21.103.12,39578,hdfk20.com.lk,NS,+,203.94.66.129
1591920000000,27769317,74.125.190.19,35263,mail.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769318,2001:4ca0:108:42::21,33765,mail.yogastudio.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769320,103.6.86.53,44699,www.zz--icann-monitoring.xn--fzc2c9e2c,A,-,203.94.66.129
1591920000000,27769326,2a03:2880:10ff:108::1,32997,www.wide.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769330,198.142.152.5,60411,GIRLZ.LK,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769331,2404:6800:4005:c01::103,50843,ram.com.lk,MX,-E(0)DC,2402:d000:100c::129
1591920000000,27769336,45.86.203.0,30513,etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769336,58.56.176.110,60966,m.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769342,95.216.159.208,51678,hdsheetsteel.com.lk,NS,+,203.94.66.129
1591920000000,27769350,35.170.83.87,34883,s2.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769352,46.101.12.191,19431,rbartistry.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769362,109.226.39.126,48041,ns1.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769379,85.255.211.45,65443,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769384,95.216.159.208,51846,sim-pur.lk,NS,+,203.94.66.129
1591920000000,27769385,151.252.29.29,34041,giiuhi.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27769386,2001:b000:180:8001:0:1:11:18,41280,ns2.salleepos.com.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769388,35.174.62.98,51299,THuRyAA.Lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769392,209.73.183.248,50493,ns1.etisalat.lk,AAAA,-E(0)DCV,203.94.66.129
1591920000000,27769392,209.73.183.248,48338,ns2.etisalat.lk,AAAA,-E(0)DCV,203.94.66.129
1591920000000,27769399,187.1.140.202,38477,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769409,109.226.39.126,38351,c.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769434,185.230.223.91,21862,p.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769435,2a03:2880:13ff:119::1,25233,Www.slbuwa.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769446,159.69.157.209,45195,silverscissorssb.lk,NS,+,203.94.66.129
1591920000000,27769451,46.21.103.12,40996,silviabusettophotography.lk,NS,+,203.94.66.129
1591920000000,27769454,221.180.179.56,53771,lk,NS,+T,203.94.66.129
1591920000000,27769460,193.183.88.172,33386,innovationchemistry.lk,NS,+E(0),203.94.66.129
1591920000000,27769468,193.180.221.223,36210,giiuhyelz.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27769486,2a03:2880:1110:6fc0:face:b00c:0:161,60489,www.islandpulse.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769489,2400:cb00:78:1024::a29e:e91c,57740,signaturehardwarefoo.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27769489,2408:8001:3012:4::1,57846,l.nic.lk,AAAA,-,2402:d000:100c::129
1591920000000,27769493,60.215.138.162,16715,chatter.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769494,180.150.1.113,54411,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769495,2408:8001:3012:4::1,51486,m.nic.lk,AAAA,-,2402:d000:100c::129
1591920000000,27769525,185.230.223.91,43178,m.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769525,46.21.103.12,39578,hdfkzmcz.com.lk,NS,+,203.94.66.129
1591920000000,27769530,2a0b:f4c2::1,14890,SLtnEt.lK,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769534,138.68.93.203,35432,outletamsterdam.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769544,198.142.152.5,19231,girlz.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769553,2a0c:2f07:9459:592::3671,8326,l.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769558,5.133.212.34,36230,giiuihbsdo.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27769559,2a0c:2f07:9459:592::3671,40492,d.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769567,95.216.159.208,51678,hdshengkang.com.lk,NS,+,203.94.66.129
1591920000000,27769569,3.235.30.250,56339,darley.lK,NS,-E(0)DC,203.94.66.129
1591920000000,27769576,158.69.58.36,58790,slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769576,219.111.208.50,5157,y2urh.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769594,2001:4ca0:108:42::21,17250,_matrix._tcp.mail.tamil.asianmirror.lk,SRV,-E(0)DC,2402:d000:100c::129
1591920000000,27769596,198.142.152.6,31969,girlz.lk,DS,-E(0)DC,203.94.66.129
1591920000000,27769605,2a03:2880:2120:7fc9:face:b00c:0:161,56370,www.dineshvoices.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769609,95.216.159.208,51846,sim-sala-bim.lk,NS,+,203.94.66.129
1591920000000,27769615,139.59.61.71,25315,poluss.xn--fzc2c9e2c,NS,-E(0)DC,203.94.66.129
1591920000000,27769619,2405:6e00:f821:ffff:31:6043:252:d,33223,y2urh.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769624,220.233.0.46,24279,dailymirror.lk,DS,-E(0)DC,203.94.66.129
1591920000000,27769626,2001:b000:1e0:8002:0:2:0:26,41268,92w20.lk,A,-E(0)TD,2402:d000:100c::129
1591920000000,27769629,46.101.12.191,48314,pintafacil.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769638,114.119.176.144,64160,dlib.iit.ac.lk,A,-E(0)D,203.94.66.129
1591920000000,27769642,138.68.93.203,20849,ortho-relax.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769643,159.69.157.209,45195,silverscopeinspections.lk,NS,+,203.94.66.129
1591920000000,27769656,170.130.139.90,20502,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769658,159.253.216.218,36137,innovation-chinatio2.lk,NS,+E(0),203.94.66.129
1591920000000,27769665,198.142.152.5,36555,GIRLZ.LK,DS,-E(0)DC,203.94.66.129
1591920000000,27769666,34.222.66.74,22844,SLT-BB-CUST.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769667,193.181.234.37,34992,giiujf.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27769669,23.96.255.48,65046,www.health.gov.lk,AAAA,-,203.94.66.129
1591920000000,27769676,46.21.103.12,40996,silviacalo.lk,NS,+,203.94.66.129
1591920000000,27769680,54.166.66.9,53851,entrepreneur.org.lk,A,-,203.94.66.129
1591920000000,27769696,23.97.53.174,54754,msoid.student.nibm.lk,A,-E(0)D,203.94.66.129
1591920000000,27769701,163.139.9.219,54830,noizetv.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27769707,58.56.176.110,57413,m.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769709,2a03:2880:21:7fce:face:b00c:0:6df9,11558,ns2.hutch.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769711,2400:cb00:78:1024::a29e:e90c,39857,spitalulruhr.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27769711,138.68.93.203,39933,outletandalucia.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769719,2400:cb00:49:1024::a29e:178f,54281,etisalat.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27769720,2a02:c207:0:2543::1,61255,IDM.LK,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769727,2610:80:0:10f::38,64666,zfjk.lk,DS,-E(0)D,2402:d000:100c::129
1591920000000,27769737,194.103.92.236,32935,giiuka.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27769745,180.251.22.76,41221,ns1.etisalat.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769750,46.21.103.12,39578,hdflexo.com.lk,NS,+,203.94.66.129
1591920000000,27769755,18.136.1.194,14929,hera.webserver.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769772,187.1.140.202,45156,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769774,217.175.201.130,10436,o16m.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27769792,95.216.159.208,51678,hdshidi.com.lk,NS,+,203.94.66.129
1591920000000,27769808,211.139.181.218,41452,hk.lk,MX,-E(0)DCV,203.94.66.129
1591920000000,27769814,2001:4ca0:108:42::21,64065,_matrix._tcp.mail.tamilpress.lk,SRV,-E(0)DC,2402:d000:100c::129
1591920000000,27769818,221.181.72.84,56122,eagleeyemarketing.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769819,61.220.10.57,48993,o16m.lk,A,-E(0)D,203.94.66.129
1591920000000,27769833,2404:6800:4005:c00::105,53495,in-relay.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27769834,95.216.159.208,51846,sim-siru.lk,NS,+,203.94.66.129
1591920000000,27769840,159.69.157.209,45195,silverscott.lk,NS,+,203.94.66.129
1591920000000,27769840,2404:6800:4005:c02::102,49545,in-relay.ac.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769843,172.253.237.3,44103,in-relay-s.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769851,192.121.220.244,32766,innovationci.lk,NS,+E(0),203.94.66.129
1591920000000,27769863,2400:cb00:78:1024::a29e:e90f,22269,xn--80abap1arsfpress.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27769865,5.133.223.97,35690,giiuldkkfjxn.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27769872,170.130.139.90,51164,d.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769883,60.215.138.162,18443,chatter.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769893,46.101.12.191,11705,quickgear.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769894,2a03:2880:21ff:1f::face:b00c,42747,emergence.edu.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27769901,46.21.103.12,40996,silviacaneve.lk,NS,+,203.94.66.129
1591920000000,27769907,192.121.225.98,35071,giiumies.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27769926,192.81.220.96,30245,ontimegraphics.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27769930,61.220.3.169,54791,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769941,109.226.39.126,50916,ns1.ac.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769941,203.144.207.3,35247,fza.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769949,61.156.60.18,33094,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27769960,2400:cb00:78:1024::a29e:e90c,44281,signaturehardware-florist.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27769964,64.227.43.201,22065,d.nic.lk,AAAA,-E(0),203.94.66.129
1591920000000,27769967,2001:b000:1e0:8001:0:1:2:59,34573,bu.lk,AAAA,-E(0)D,2402:d000:100c::129
1591920000000,27769974,46.21.103.12,39578,hdflsc.com.lk,NS,+,203.94.66.129
1591920000000,27769979,109.0.64.2,5180,webdev.wijeyadigital.lk,A,-,203.94.66.129
1591920000000,27769987,109.226.39.126,39287,c.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27769996,2405:6e00:f821:ffff:31:6043:252:d,33487,y2urh.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27770003,2403:5800:300:4::2,40925,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27770010,137.116.220.165,57087,mail.fincsirt.lk,A,-,203.94.66.129
1591920000000,27770015,34.217.141.44,15986,abigailhouse.lk,A,-E(0)DC,203.94.66.129
1591920000000,27770017,95.216.159.208,51678,hdshipping.com.lk,NS,+,203.94.66.129
1591920000000,27770037,159.69.157.209,45195,silverscream.lk,NS,+,203.94.66.129
1591920000000,27770039,69.65.17.102,64600,ns1.hutch.lk,A,-E(0)D,203.94.66.129
1591920000000,27770041,194.103.11.117,34952,innovationcitiestour.lk,NS,+E(0),203.94.66.129
1591920000000,27770052,2400:cb00:78:1024::a29e:e914,33682,afas-gt.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27770059,95.216.159.208,51846,sim-stories.lk,NS,+,203.94.66.129
1591920000000,27770060,194.14.255.2,35984,giiuph.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27770070,185.56.89.189,50303,www.zz--icann-monitoring.xn--xkc2al3hye2a,A,-,203.94.66.129
1591920000000,27770078,2a0c:2f07:9459:592::3671,46211,lifetecklanka.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27770078,80.248.238.152,33440,gi-iuphar-section-meeting-2016.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27770109,195.205.239.6,4262,o16.lk,A,-E(0)D,203.94.66.129
1591920000000,27770111,192.81.220.96,39640,ontimepackersandmovers.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27770125,46.21.103.12,40996,silviacardia.lk,NS,+,203.94.66.129
1591920000000,27770129,2400:cb00:52:1024::a29e:253a,56613,andbankespa\241a.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27770164,209.177.158.118,41620,www.zz--icann-monitoring.xn--xkc2al3hye2a,A,-,203.94.66.129
1591920000000,27770186,46.229.168.133,50691,sihinaniwasa.lk,A,-E(0)DC,203.94.66.129
1591920000000,27770190,80.10.201.101,41111,92w.lk,A,-E(0)DC,203.94.66.129
1591920000000,27770190,80.10.201.102,32888,92w.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27770199,46.21.103.12,39578,hdfmgj.com.lk,NS,+,203.94.66.129
1591920000000,27770201,24.24.43.165,45888,www.hirunews.lk,A,-E(0)DC,203.94.66.129
1591920000000,27770213,3.236.22.93,59236,SLhiTadZ.Lk,MX,-E(0)DC,203.94.66.129
1591920000000,27770216,2400:cb00:11:1024::6ca2:da87,57023,wow.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27770232,192.36.109.196,35855,innovationcityleeds.lk,NS,+E(0),203.94.66.129
1591920000000,27770234,159.69.157.209,45195,silverscreenarchives.lk,NS,+,203.94.66.129
1591920000000,27770242,95.216.159.208,51678,hdshldrt.com.lk,NS,+,203.94.66.129
1591920000000,27770246,139.59.61.71,4240,pooldays.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27770250,2a02:c207:0:2543::1,26723,jmC.LK,A,-E(0)DC,2402:d000:100c::129
1591920000000,27770253,2a03:2880:ff:12::face:b00c,64417,www.fashionbug.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27770268,193.234.165.45,35118,giiureo.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27770274,151.252.24.39,36043,giiureo.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
